"","x","z","response","hand","pitch","pred"
"15821",-0.4,-2.2,"barrel","right","changeup",-6.93587858147672
"15822",-0.4,-2.2,"barrel","right","curveball",-8.71907605634143
"15823",-0.4,-2.2,"barrel","right","fastball",-5.93586338177099
"15824",-0.4,-2.2,"barrel","right","slider",-8.69750932832576
"15825",-0.4,-2.2,"strike","left","changeup",0.360657670230976
"15826",-0.4,-2.2,"strike","left","curveball",0.0455871594952182
"15827",-0.4,-2.2,"strike","left","fastball",-1.91966587599337
"15828",-0.4,-2.2,"strike","left","slider",0.972823209946195
"15829",-0.4,-2.2,"strike","right","changeup",0.531390952063233
"15830",-0.4,-2.2,"strike","right","curveball",0.402754245570498
"15831",-0.4,-2.2,"strike","right","fastball",-2.35985388230618
"15832",-0.4,-2.2,"strike","right","slider",0.844492343928197
"15833",-0.4,-2.2,"whiff","left","changeup",0.379734134498283
"15834",-0.4,-2.2,"whiff","left","curveball",1.39451070915701
"15835",-0.4,-2.2,"whiff","left","fastball",-5.26517754742923
"15836",-0.4,-2.2,"whiff","left","slider",2.58116845375157
"15837",-0.4,-2.2,"whiff","right","changeup",0.0786154806255075
"15838",-0.4,-2.2,"whiff","right","curveball",1.66217484338539
"15839",-0.4,-2.2,"whiff","right","fastball",-5.11570746839128
"15840",-0.4,-2.2,"whiff","right","slider",1.85617253766832
"15841",-0.4,-2.1,"barrel","left","changeup",-6.87698672799232
"15842",-0.4,-2.1,"barrel","left","curveball",-5.76784656739232
"15843",-0.4,-2.1,"barrel","left","fastball",-4.87441423416477
"15844",-0.4,-2.1,"barrel","left","slider",-6.21387439998441
"15845",-0.4,-2.1,"barrel","right","changeup",-6.39384377251992
"15846",-0.4,-2.1,"barrel","right","curveball",-7.67070998497297
"15847",-0.4,-2.1,"barrel","right","fastball",-5.45531045608324
"15848",-0.4,-2.1,"barrel","right","slider",-7.86106357531417
"15849",-0.4,-2.1,"strike","left","changeup",0.563979528655011
"15850",-0.4,-2.1,"strike","left","curveball",0.21735561583041
"15851",-0.4,-2.1,"strike","left","fastball",-1.43291774060977
"15852",-0.4,-2.1,"strike","left","slider",1.08494498631385
"15853",-0.4,-2.1,"strike","right","changeup",0.763692656053565
"15854",-0.4,-2.1,"strike","right","curveball",0.5384958764227
"15855",-0.4,-2.1,"strike","right","fastball",-1.85718448939561
"15856",-0.4,-2.1,"strike","right","slider",0.949915559801757
"15857",-0.4,-2.1,"whiff","left","changeup",0.560397638717963
"15858",-0.4,-2.1,"whiff","left","curveball",1.59933059795868
"15859",-0.4,-2.1,"whiff","left","fastball",-4.80729806778377
"15860",-0.4,-2.1,"whiff","left","slider",2.66991276309513
"15861",-0.4,-2.1,"whiff","right","changeup",0.357666325179951
"15862",-0.4,-2.1,"whiff","right","curveball",1.75122059893456
"15863",-0.4,-2.1,"whiff","right","fastball",-4.69648001275
"15864",-0.4,-2.1,"whiff","right","slider",1.90310692637564
"15865",-0.4,-2,"barrel","left","changeup",-6.26156667624912
"15866",-0.4,-2,"barrel","left","curveball",-5.15202208949717
"15867",-0.4,-2,"barrel","left","fastball",-4.41840318444941
"15868",-0.4,-2,"barrel","left","slider",-5.54470290260488
"15869",-0.4,-2,"barrel","right","changeup",-5.87701988490994
"15870",-0.4,-2,"barrel","right","curveball",-6.68541500785199
"15871",-0.4,-2,"barrel","right","fastball",-4.99553737432692
"15872",-0.4,-2,"barrel","right","slider",-7.06810327327617
"15873",-0.4,-2,"strike","left","changeup",0.746508709452034
"15874",-0.4,-2,"strike","left","curveball",0.372939737565721
"15875",-0.4,-2,"strike","left","fastball",-0.98448493016723
"15876",-0.4,-2,"strike","left","slider",1.18276896043107
"15877",-0.4,-2,"strike","right","changeup",0.972087888686303
"15878",-0.4,-2,"strike","right","curveball",0.660244735945941
"15879",-0.4,-2,"strike","right","fastball",-1.39142328127906
"15880",-0.4,-2,"strike","right","slider",1.04227798031989
"15881",-0.4,-2,"whiff","left","changeup",0.721854598269829
"15882",-0.4,-2,"whiff","left","curveball",1.77958484155503
"15883",-0.4,-2,"whiff","left","fastball",-4.37103429405532
"15884",-0.4,-2,"whiff","left","slider",2.74077124288611
"15885",-0.4,-2,"whiff","right","changeup",0.609416417267707
"15886",-0.4,-2,"whiff","right","curveball",1.82548234342717
"15887",-0.4,-2,"whiff","right","fastball",-4.29521101656121
"15888",-0.4,-2,"whiff","right","slider",1.93874327141101
"15889",-0.4,-1.9,"barrel","left","changeup",-5.67616711483486
"15890",-0.4,-1.9,"barrel","left","curveball",-4.57156098476228
"15891",-0.4,-1.9,"barrel","left","fastball",-3.98463657618358
"15892",-0.4,-1.9,"barrel","left","slider",-4.91265275036044
"15893",-0.4,-1.9,"barrel","right","changeup",-5.3854069186468
"15894",-0.4,-1.9,"barrel","right","curveball",-5.76311033984261
"15895",-0.4,-1.9,"barrel","right","fastball",-4.55654413650202
"15896",-0.4,-1.9,"barrel","right","slider",-6.31860256060769
"15897",-0.4,-1.9,"strike","left","changeup",0.908303412381134
"15898",-0.4,-1.9,"strike","left","curveball",0.512380143129756
"15899",-0.4,-1.9,"strike","left","fastball",-0.57427277733146
"15900",-0.4,-1.9,"strike","left","slider",1.26634640862227
"15901",-0.4,-1.9,"strike","right","changeup",1.15665061464888
"15902",-0.4,-1.9,"strike","right","curveball",0.76804417640583
"15903",-0.4,-1.9,"strike","right","fastball",-0.962487636232878
"15904",-0.4,-1.9,"strike","right","slider",1.12161947957587
"15905",-0.4,-1.9,"whiff","left","changeup",0.864132710414608
"15906",-0.4,-1.9,"whiff","left","curveball",1.93531809607555
"15907",-0.4,-1.9,"whiff","left","fastball",-3.95635426417169
"15908",-0.4,-1.9,"whiff","left","slider",2.7938125379507
"15909",-0.4,-1.9,"whiff","right","changeup",0.833902643032617
"15910",-0.4,-1.9,"whiff","right","curveball",1.88500847169017
"15911",-0.4,-1.9,"whiff","right","fastball",-3.91187968890263
"15912",-0.4,-1.9,"whiff","right","slider",1.96311934531144
"15913",-0.4,-1.8,"barrel","left","changeup",-5.12078804374954
"15914",-0.4,-1.8,"barrel","left","curveball",-4.02646325318764
"15915",-0.4,-1.8,"barrel","left","fastball",-3.57311440936728
"15916",-0.4,-1.8,"barrel","left","slider",-4.31772394325108
"15917",-0.4,-1.8,"barrel","right","changeup",-4.91900487373048
"15918",-0.4,-1.8,"barrel","right","curveball",-4.90369820189075
"15919",-0.4,-1.8,"barrel","right","fastball",-4.13833074260855
"15920",-0.4,-1.8,"barrel","right","slider",-5.61253013547139
"15921",-0.4,-1.8,"strike","left","changeup",1.04943408007179
"15922",-0.4,-1.8,"strike","left","curveball",0.635725995422176
"15923",-0.4,-1.8,"strike","left","fastball",-0.202166700598041
"15924",-0.4,-1.8,"strike","left","slider",1.33573939367223
"15925",-0.4,-1.8,"strike","right","changeup",1.31747035780107
"15926",-0.4,-1.8,"strike","right","curveball",0.86194666962753
"15927",-0.4,-1.8,"strike","right","fastball",-0.570277552271544
"15928",-0.4,-1.8,"strike","right","slider",1.18798831955608
"15929",-0.4,-1.8,"whiff","left","changeup",0.987265498794072
"15930",-0.4,-1.8,"whiff","left","curveball",2.06658441148942
"15931",-0.4,-1.8,"whiff","left","fastball",-3.56321929253622
"15932",-0.4,-1.8,"whiff","left","slider",2.82911973320428
"15933",-0.4,-1.8,"whiff","right","changeup",1.03116964796813
"15934",-0.4,-1.8,"whiff","right","curveball",1.92985755886057
"15935",-0.4,-1.8,"whiff","right","fastball",-3.54646086528461
"15936",-0.4,-1.8,"whiff","right","slider",1.97628086642469
"15937",-0.4,-1.7,"barrel","left","changeup",-4.59542946299315
"15938",-0.4,-1.7,"barrel","left","curveball",-3.51672889477327
"15939",-0.4,-1.7,"barrel","left","fastball",-3.18383668400051
"15940",-0.4,-1.7,"barrel","left","slider",-3.75991648127679
"15941",-0.4,-1.7,"barrel","right","changeup",-4.47781375016099
"15942",-0.4,-1.7,"barrel","right","curveball",-4.10705917069729
"15943",-0.4,-1.7,"barrel","right","fastball",-3.7408971926465
"15944",-0.4,-1.7,"barrel","right","slider",-4.94984776709563
"15945",-0.4,-1.7,"strike","left","changeup",1.16998674824289
"15946",-0.4,-1.7,"strike","left","curveball",0.743037339978565
"15947",-0.4,-1.7,"strike","left","fastball",0.131973245151172
"15948",-0.4,-1.7,"strike","left","slider",1.39102371650356
"15949",-0.4,-1.7,"strike","right","changeup",1.45465645888854
"15950",-0.4,-1.7,"strike","right","curveball",0.942016302531598
"15951",-0.4,-1.7,"strike","right","fastball",-0.214670891099273
"15952",-0.4,-1.7,"strike","right","slider",1.24144344545778
"15953",-0.4,-1.7,"whiff","left","changeup",1.0912939078
"15954",-0.4,-1.7,"whiff","left","curveball",2.17344980219712
"15955",-0.4,-1.7,"whiff","left","fastball",-3.19158213015852
"15956",-0.4,-1.7,"whiff","left","slider",2.84679430513167
"15957",-0.4,-1.7,"whiff","right","changeup",1.20127196023644
"15958",-0.4,-1.7,"whiff","right","curveball",1.96010114619199
"15959",-0.4,-1.7,"whiff","right","fastball",-3.19892381083861
"15960",-0.4,-1.7,"whiff","right","slider",1.97828367325295
"15961",-0.4,-1.6,"barrel","left","changeup",-4.1000913725657
"15962",-0.4,-1.6,"barrel","left","curveball",-3.04235790951915
"15963",-0.4,-1.6,"barrel","left","fastball",-2.81680340008327
"15964",-0.4,-1.6,"barrel","left","slider",-3.23923036443759
"15965",-0.4,-1.6,"barrel","right","changeup",-4.06183354793833
"15966",-0.4,-1.6,"barrel","right","curveball",-3.3730459395526
"15967",-0.4,-1.6,"barrel","right","fastball",-3.36424348661588
"15968",-0.4,-1.6,"barrel","right","slider",-4.33050829844146
"15969",-0.4,-1.6,"strike","left","changeup",1.27006754056336
"15970",-0.4,-1.6,"strike","left","curveball",0.834388241996739
"15971",-0.4,-1.6,"strike","left","fastball",0.428319679957907
"15972",-0.4,-1.6,"strike","left","slider",1.43229287632934
"15973",-0.4,-1.6,"strike","right","changeup",1.56834378795412
"15974",-0.4,-1.6,"strike","right","curveball",1.00833212529891
"15975",-0.4,-1.6,"strike","right","fastball",0.104483002898053
"15976",-0.4,-1.6,"strike","right","slider",1.2820575652293
"15977",-0.4,-1.6,"whiff","left","changeup",1.17626844167802
"15978",-0.4,-1.6,"whiff","left","curveball",2.25599569589485
"15979",-0.4,-1.6,"whiff","left","fastball",-2.84138449617252
"15980",-0.4,-1.6,"whiff","left","slider",2.84696142333709
"15981",-0.4,-1.6,"whiff","right","changeup",1.34427683944442
"15982",-0.4,-1.6,"whiff","right","curveball",1.97582747866469
"15983",-0.4,-1.6,"whiff","right","fastball",-2.86923061460096
"15984",-0.4,-1.6,"whiff","right","slider",1.9691966416863
"15985",-0.4,-1.5,"barrel","left","changeup",-3.63477377246719
"15986",-0.4,-1.5,"barrel","left","curveball",-2.60335029742529
"15987",-0.4,-1.5,"barrel","left","fastball",-2.47201455761555
"15988",-0.4,-1.5,"barrel","left","slider",-2.75566559273346
"15989",-0.4,-1.5,"barrel","right","changeup",-3.67106426706249
"15990",-0.4,-1.5,"barrel","right","curveball",-2.70147483208926
"15991",-0.4,-1.5,"barrel","right","fastball",-3.00836962451669
"15992",-0.4,-1.5,"barrel","right","slider",-3.754452929515
"15993",-0.4,-1.5,"strike","left","changeup",1.34980878237033
"15994",-0.4,-1.5,"strike","left","curveball",0.909871053186443
"15995",-0.4,-1.5,"strike","left","fastball",0.687087843320071
"15996",-0.4,-1.5,"strike","left","slider",1.45966345708433
"15997",-0.4,-1.5,"strike","right","changeup",1.65870051411661
"15998",-0.4,-1.5,"strike","right","curveball",1.06099270540209
"15999",-0.4,-1.5,"strike","right","fastball",0.387371981828517
"16000",-0.4,-1.5,"strike","right","slider",1.30992133822933
"16001",-0.4,-1.5,"whiff","left","changeup",1.24225207404554
"16002",-0.4,-1.5,"whiff","left","curveball",2.31432362457316
"16003",-0.4,-1.5,"whiff","left","fastball",-2.5125537203122
"16004",-0.4,-1.5,"whiff","left","slider",2.82977716148665
"16005",-0.4,-1.5,"whiff","right","changeup",1.46026815142751
"16006",-0.4,-1.5,"whiff","right","curveball",1.97714658872365
"16007",-0.4,-1.5,"whiff","right","fastball",-2.55733400548596
"16008",-0.4,-1.5,"whiff","right","slider",1.94910565289964
"16009",-0.4,-1.4,"barrel","left","changeup",-3.19947666269761
"16010",-0.4,-1.4,"barrel","left","curveball",-2.19970605849169
"16011",-0.4,-1.4,"barrel","left","fastball",-2.14947015659737
"16012",-0.4,-1.4,"barrel","left","slider",-2.30922216616441
"16013",-0.4,-1.4,"barrel","right","changeup",-3.30550590753348
"16014",-0.4,-1.4,"barrel","right","curveball",-2.09211408759345
"16015",-0.4,-1.4,"barrel","right","fastball",-2.67327560634891
"16016",-0.4,-1.4,"barrel","right","slider",-3.22160746716482
"16017",-0.4,-1.4,"strike","left","changeup",1.40937744024208
"16018",-0.4,-1.4,"strike","left","curveball",0.969602301865769
"16019",-0.4,-1.4,"strike","left","fastball",0.90854932194404
"16020",-0.4,-1.4,"strike","left","slider",1.47328256302755
"16021",-0.4,-1.4,"strike","right","changeup",1.72593883122301
"16022",-0.4,-1.4,"strike","right","curveball",1.1001224141369
"16023",-0.4,-1.4,"strike","right","fastball",0.634233075307132
"16024",-0.4,-1.4,"strike","right","slider",1.32514915738706
"16025",-0.4,-1.4,"whiff","left","changeup",1.2893242642839
"16026",-0.4,-1.4,"whiff","left","curveball",2.34856170012219
"16027",-0.4,-1.4,"whiff","left","fastball",-2.20499810807729
"16028",-0.4,-1.4,"whiff","left","slider",2.79543845152525
"16029",-0.4,-1.4,"whiff","right","changeup",1.54935171712587
"16030",-0.4,-1.4,"whiff","right","curveball",1.96419731403397
"16031",-0.4,-1.4,"whiff","right","fastball",-2.26317433738498
"16032",-0.4,-1.4,"whiff","right","slider",1.91811907076515
"16033",-0.4,-1.3,"barrel","left","changeup",-2.79420004325697
"16034",-0.4,-1.3,"barrel","left","curveball",-1.83142519271834
"16035",-0.4,-1.3,"barrel","left","fastball",-1.84917019702872
"16036",-0.4,-1.3,"barrel","left","slider",-1.89990008473044
"16037",-0.4,-1.3,"barrel","right","changeup",-2.96515846935131
"16038",-0.4,-1.3,"barrel","right","curveball",-1.54466742934591
"16039",-0.4,-1.3,"barrel","right","fastball",-2.35896143211257
"16040",-0.4,-1.3,"barrel","right","slider",-2.73187706484361
"16041",-0.4,-1.3,"strike","left","changeup",1.44898695980204
"16042",-0.4,-1.3,"strike","left","curveball",1.01373095473066
"16043",-0.4,-1.3,"strike","left","fastball",1.09305130503648
"16044",-0.4,-1.3,"strike","left","slider",1.47333824832288
"16045",-0.4,-1.3,"strike","right","changeup",1.77033000223157
"16046",-0.4,-1.3,"strike","right","curveball",1.12588024445287
"16047",-0.4,-1.3,"strike","right","fastball",0.845369295676018
"16048",-0.4,-1.3,"strike","right","slider",1.32788725957413
"16049",-0.4,-1.3,"whiff","left","changeup",1.31758659114834
"16050",-0.4,-1.3,"whiff","left","curveball",2.35887369736764
"16051",-0.4,-1.3,"whiff","left","fastball",-1.91860043966263
"16052",-0.4,-1.3,"whiff","left","slider",2.74419704600226
"16053",-0.4,-1.3,"whiff","right","changeup",1.61166281520888
"16054",-0.4,-1.3,"whiff","right","curveball",1.93715714096615
"16055",-0.4,-1.3,"whiff","right","fastball",-1.98667536030253
"16056",-0.4,-1.3,"whiff","right","slider",1.87637542476872
"16057",-0.4,-1.2,"barrel","left","changeup",-2.41894391414526
"16058",-0.4,-1.2,"barrel","left","curveball",-1.49850770010526
"16059",-0.4,-1.2,"barrel","left","fastball",-1.5711146789096
"16060",-0.4,-1.2,"barrel","left","slider",-1.52769934843155
"16061",-0.4,-1.2,"barrel","right","changeup",-2.65002195251596
"16062",-0.4,-1.2,"barrel","right","curveball",-1.05875061727885
"16063",-0.4,-1.2,"barrel","right","fastball",-2.06542710180765
"16064",-0.4,-1.2,"barrel","right","slider",-2.28513871645137
"16065",-0.4,-1.2,"strike","left","changeup",1.46891415780791
"16066",-0.4,-1.2,"strike","left","curveball",1.04245020608099
"16067",-0.4,-1.2,"strike","left","fastball",1.24104406086223
"16068",-0.4,-1.2,"strike","left","slider",1.46007439964781
"16069",-0.4,-1.2,"strike","right","changeup",1.79222582696556
"16070",-0.4,-1.2,"strike","right","curveball",1.13847239365721
"16071",-0.4,-1.2,"strike","right","fastball",1.02117361840474
"16072",-0.4,-1.2,"strike","right","slider",1.31832529879246
"16073",-0.4,-1.2,"whiff","left","changeup",1.32717079171185
"16074",-0.4,-1.2,"whiff","left","curveball",2.34547201521239
"16075",-0.4,-1.2,"whiff","left","fastball",-1.65320869318142
"16076",-0.4,-1.2,"whiff","left","slider",2.6763794417713
"16077",-0.4,-1.2,"whiff","right","changeup",1.64737688803064
"16078",-0.4,-1.2,"whiff","right","curveball",1.89625625086963
"16079",-0.4,-1.2,"whiff","right","fastball",-1.72773818593074
"16080",-0.4,-1.2,"whiff","right","slider",1.82405437323508
"16081",-0.4,-1.1,"barrel","left","changeup",-2.0737082753625
"16082",-0.4,-1.1,"barrel","left","curveball",-1.20095358065243
"16083",-0.4,-1.1,"barrel","left","fastball",-1.31530360224
"16084",-0.4,-1.1,"barrel","left","slider",-1.19261995726774
"16085",-0.4,-1.1,"barrel","right","changeup",-2.36009635702744
"16086",-0.4,-1.1,"barrel","right","curveball",-0.633857369466959
"16087",-0.4,-1.1,"barrel","right","fastball",-1.79267261543415
"16088",-0.4,-1.1,"barrel","right","slider",-1.88123034684196
"16089",-0.4,-1.1,"strike","left","changeup",1.46952377321536
"16090",-0.4,-1.1,"strike","left","curveball",1.05601461235244
"16091",-0.4,-1.1,"strike","left","fastball",1.35312087133838
"16092",-0.4,-1.1,"strike","left","slider",1.43381236666623
"16093",-0.4,-1.1,"strike","right","changeup",1.79208984347519
"16094",-0.4,-1.1,"strike","right","curveball",1.13817055119215
"16095",-0.4,-1.1,"strike","right","fastball",1.16216383534796
"16096",-0.4,-1.1,"strike","right","slider",1.29671316671465
"16097",-0.4,-1.1,"whiff","left","changeup",1.31825044521446
"16098",-0.4,-1.1,"whiff","left","curveball",2.30863651443753
"16099",-0.4,-1.1,"whiff","left","fastball",-1.40862256174223
"16100",-0.4,-1.1,"whiff","left","slider",2.59241583721487
"16101",-0.4,-1.1,"whiff","right","changeup",1.65672510172986
"16102",-0.4,-1.1,"whiff","right","curveball",1.84179793501078
"16103",-0.4,-1.1,"whiff","right","fastball",-1.48623251717906
"16104",-0.4,-1.1,"whiff","right","slider",1.76139263734505
"16105",-0.4,-1,"barrel","left","changeup",-1.75849312690866
"16106",-0.4,-1,"barrel","left","curveball",-0.938762834359858
"16107",-0.4,-1,"barrel","left","fastball",-1.08173696701994
"16108",-0.4,-1,"barrel","left","slider",-0.894661911239005
"16109",-0.4,-1,"barrel","right","changeup",-2.09538168288574
"16110",-0.4,-1,"barrel","right","curveball",-0.269308862811106
"16111",-0.4,-1,"barrel","right","fastball",-1.54069797299208
"16112",-0.4,-1,"barrel","right","slider",-1.51993464556541
"16113",-0.4,-1,"strike","left","changeup",1.45130484822774
"16114",-0.4,-1,"strike","left","curveball",1.05476548296163
"16115",-0.4,-1,"strike","left","fastball",1.43007720920351
"16116",-0.4,-1,"strike","left","slider",1.39498301519388
"16117",-0.4,-1,"strike","right","changeup",1.7705435638471
"16118",-0.4,-1,"strike","right","curveball",1.12533899841942
"16119",-0.4,-1,"strike","right","fastball",1.26903420212478
"16120",-0.4,-1,"strike","right","slider",1.26338591824031
"16121",-0.4,-1,"whiff","left","changeup",1.29105828680189
"16122",-0.4,-1,"whiff","left","curveball",2.24874243254068
"16123",-0.4,-1,"whiff","left","fastball",-1.18457347374882
"16124",-0.4,-1,"whiff","left","slider",2.49288304257379
"16125",-0.4,-1,"whiff","right","changeup",1.64001740399943
"16126",-0.4,-1,"whiff","right","curveball",1.77418884649551
"16127",-0.4,-1,"whiff","right","fastball",-1.26198365163289
"16128",-0.4,-1,"whiff","right","slider",1.68870761299514
"16129",-0.4,-0.9,"barrel","left","changeup",-1.47329846878377
"16130",-0.4,-0.9,"barrel","left","curveball",-0.711935461227545
"16131",-0.4,-0.9,"barrel","left","fastball",-0.870414773249408
"16132",-0.4,-0.9,"barrel","left","slider",-0.633825210345349
"16133",-0.4,-0.9,"barrel","right","changeup",-1.85587793009088
"16134",-0.4,-0.9,"barrel","right","curveball",0.0358226103119192
"16135",-0.4,-0.9,"barrel","right","fastball",-1.30950317448143
"16136",-0.4,-0.9,"barrel","right","slider",-1.20095462720492
"16137",-0.4,-0.9,"strike","left","changeup",1.41492572807472
"16138",-0.4,-0.9,"strike","left","curveball",1.03916926542347
"16139",-0.4,-0.9,"strike","left","fastball",1.4730002002855
"16140",-0.4,-0.9,"strike","left","slider",1.34417518421156
"16141",-0.4,-0.9,"strike","right","changeup",1.72843637211287
"16142",-0.4,-0.9,"strike","right","curveball",1.10047557726085
"16143",-0.4,-0.9,"strike","right","fastball",1.34273351707618
"16144",-0.4,-0.9,"strike","right","slider",1.21880145320364
"16145",-0.4,-0.9,"whiff","left","changeup",1.24591238191585
"16146",-0.4,-0.9,"whiff","left","curveball",2.1663025845505
"16147",-0.4,-0.9,"whiff","left","fastball",-0.98069438818934
"16148",-0.4,-0.9,"whiff","left","slider",2.37856935049488
"16149",-0.4,-0.9,"whiff","right","changeup",1.59767738213017
"16150",-0.4,-0.9,"whiff","right","curveball",1.69398473421747
"16151",-0.4,-0.9,"whiff","right","fastball",-1.05475283377256
"16152",-0.4,-0.9,"whiff","right","slider",1.60643306649819
"16153",-0.4,-0.8,"barrel","left","changeup",-1.21812430098781
"16154",-0.4,-0.8,"barrel","left","curveball",-0.520471461255489
"16155",-0.4,-0.8,"barrel","left","fastball",-0.681337020928404
"16156",-0.4,-0.8,"barrel","left","slider",-0.410109854586771
"16157",-0.4,-0.8,"barrel","right","changeup",-1.64158509864284
"16158",-0.4,-0.8,"barrel","right","curveball",0.282831350144568
"16159",-0.4,-0.8,"barrel","right","fastball",-1.09908821990221
"16160",-0.4,-0.8,"barrel","right","slider",-0.923875949690472
"16161",-0.4,-0.8,"strike","left","changeup",1.36131886105272
"16162",-0.4,-0.8,"strike","left","curveball",1.00987672848943
"16163",-0.4,-0.8,"strike","left","fastball",1.48340655867336
"16164",-0.4,-0.8,"strike","left","slider",1.28221039810538
"16165",-0.4,-0.8,"strike","right","changeup",1.66695329460034
"16166",-0.4,-0.8,"strike","right","curveball",1.06427485667765
"16167",-0.4,-0.8,"strike","right","fastball",1.38458550536303
"16168",-0.4,-0.8,"strike","right","slider",1.16359861497685
"16169",-0.4,-0.8,"whiff","left","changeup",1.1832564826265
"16170",-0.4,-0.8,"whiff","left","curveball",2.06203242930268
"16171",-0.4,-0.8,"whiff","left","fastball",-0.796473224254284
"16172",-0.4,-0.8,"whiff","left","slider",2.250574555071
"16173",-0.4,-0.8,"whiff","right","changeup",1.53029600801823
"16174",-0.4,-0.8,"whiff","right","curveball",1.6019609566084
"16175",-0.4,-0.8,"whiff","right","fastball",-0.864206961530901
"16176",-0.4,-0.8,"whiff","right","slider",1.51517417111119
"16177",-0.4,-0.7,"barrel","left","changeup",-0.992970623520786
"16178",-0.4,-0.7,"barrel","left","curveball",-0.364370834443692
"16179",-0.4,-0.7,"barrel","left","fastball",-0.514503710056931
"16180",-0.4,-0.7,"barrel","left","slider",-0.223515843963273
"16181",-0.4,-0.7,"barrel","right","changeup",-1.45250318854163
"16182",-0.4,-0.7,"barrel","right","curveball",0.473562939468025
"16183",-0.4,-0.7,"barrel","right","fastball",-0.909453109254411
"16184",-0.4,-0.7,"barrel","right","slider",-0.688107789838344
"16185",-0.4,-0.7,"strike","left","changeup",1.29181385405181
"16186",-0.4,-0.7,"strike","left","curveball",0.967815823466923
"16187",-0.4,-0.7,"strike","left","fastball",1.46345901393696
"16188",-0.4,-0.7,"strike","left","slider",1.210260093928
"16189",-0.4,-0.7,"strike","right","changeup",1.58778409703321
"16190",-0.4,-0.7,"strike","right","curveball",1.01772724405219
"16191",-0.4,-0.7,"strike","right","fastball",1.39647770766856
"16192",-0.4,-0.7,"strike","right","slider",1.09868835009999
"16193",-0.4,-0.7,"whiff","left","changeup",1.10372334874722
"16194",-0.4,-0.7,"whiff","left","curveball",1.93695216169826
"16195",-0.4,-0.7,"whiff","left","fastball",-0.631179790065782
"16196",-0.4,-0.7,"whiff","left","slider",2.11046688674366
"16197",-0.4,-0.7,"whiff","right","changeup",1.43871596678407
"16198",-0.4,-0.7,"whiff","right","curveball",1.49922312125752
"16199",-0.4,-0.7,"whiff","right","fastball",-0.689871054359062
"16200",-0.4,-0.7,"whiff","right","slider",1.4157938621146
"16201",-0.4,-0.6,"barrel","left","changeup",-0.7978374363827
"16202",-0.4,-0.6,"barrel","left","curveball",-0.243633580792152
"16203",-0.4,-0.6,"barrel","left","fastball",-0.369914840634987
"16204",-0.4,-0.6,"barrel","left","slider",-0.074043178474853
"16205",-0.4,-0.6,"barrel","right","changeup",-1.28863219978725
"16206",-0.4,-0.6,"barrel","right","curveball",0.610707369394292
"16207",-0.4,-0.6,"barrel","right","fastball",-0.740597842538039
"16208",-0.4,-0.6,"barrel","right","slider",-0.492789005504599
"16209",-0.4,-0.6,"strike","left","changeup",1.20834864816747
"16210",-0.4,-0.6,"strike","left","curveball",0.91433906664233
"16211",-0.4,-0.6,"strike","left","fastball",1.41630980794805
"16212",-0.4,-0.6,"strike","left","slider",1.13003167559113
"16213",-0.4,-0.6,"strike","right","changeup",1.49339166258555
"16214",-0.4,-0.6,"strike","right","curveball",0.96227628723451
"16215",-0.4,-0.6,"strike","right","fastball",1.38116126997939
"16216",-0.4,-0.6,"strike","right","slider",1.02539838991144
"16217",-0.4,-0.6,"whiff","left","changeup",1.00823524629136
"16218",-0.4,-0.6,"whiff","left","curveball",1.79254874577066
"16219",-0.4,-0.6,"whiff","left","fastball",-0.483749809514649
"16220",-0.4,-0.6,"whiff","left","slider",1.96053208744335
"16221",-0.4,-0.6,"whiff","right","changeup",1.32416549674213
"16222",-0.4,-0.6,"whiff","right","curveball",1.38738268370006
"16223",-0.4,-0.6,"whiff","right","fastball",-0.531052814155979
"16224",-0.4,-0.6,"whiff","right","slider",1.30954989302584
"16225",-0.4,-0.5,"barrel","left","changeup",-0.63272473957355
"16226",-0.4,-0.5,"barrel","left","curveball",-0.15825970030087
"16227",-0.4,-0.5,"barrel","left","fastball",-0.247570412662574
"16228",-0.4,-0.5,"barrel","left","slider",0.0383081418784881
"16229",-0.4,-0.5,"barrel","right","changeup",-1.14997213237969
"16230",-0.4,-0.5,"barrel","right","curveball",0.698262969542284
"16231",-0.4,-0.5,"barrel","right","fastball",-0.592522419753092
"16232",-0.4,-0.5,"barrel","right","slider",-0.336639618430271
"16233",-0.4,-0.5,"strike","left","changeup",1.11380374633043
"16234",-0.4,-0.5,"strike","left","curveball",0.851456801434141
"16235",-0.4,-0.5,"strike","left","fastball",1.34664434728124
"16236",-0.4,-0.5,"strike","left","slider",1.04406298182632
"16237",-0.4,-0.5,"strike","right","changeup",1.38743675381486
"16238",-0.4,-0.5,"strike","right","curveball",0.900067636483219
"16239",-0.4,-0.5,"strike","right","fastball",1.34272542085658
"16240",-0.4,-0.5,"strike","right","slider",0.945702238157238
"16241",-0.4,-0.5,"whiff","left","changeup",0.898163006374806
"16242",-0.4,-0.5,"whiff","left","curveball",1.63103236441251
"16243",-0.4,-0.5,"whiff","left","fastball",-0.352601371541375
"16244",-0.4,-0.5,"whiff","left","slider",1.80416762180154
"16245",-0.4,-0.5,"whiff","right","changeup",1.18847021791384
"16246",-0.4,-0.5,"whiff","right","curveball",1.26883486761064
"16247",-0.4,-0.5,"whiff","right","fastball",-0.386723227855305
"16248",-0.4,-0.5,"whiff","right","slider",1.19831175446124
